Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season
16,17,Wind,12,Thursday,January,Winter
11,12,Wind,12,Thursday,January,Winter
18,19,Wind,12,Thursday,January,Winter
7,8,Wind,12,Thursday,January,Winter
5,6,Wind,13,Friday,January,Winter
22,23,Wind,13,Friday,January,Winter
20,21,Wind,13,Friday,January,Winter
14,15,Wind,13,Friday,January,Winter
8,9,Wind,13,Friday,January,Winter
7,8,Wind,13,Friday,January,Winter
9,10,Wind,13,Friday,January,Winter
15,16,Wind,13,Friday,January,Winter
1,2,Wind,13,Friday,January,Winter
3,4,Wind,13,Friday,January,Winter
2,3,Wind,13,Friday,January,Winter
19,20,Wind,13,Friday,January,Winter
16,17,Wind,13,Friday,January,Winter
10,11,Wind,13,Friday,January,Winter
0,1,Wind,13,Friday,January,Winter
11,12,Wind,13,Friday,January,Winter
4,5,Wind,13,Friday,January,Winter
6,7,Wind,13,Friday,January,Winter
12,13,Wind,13,Friday,January,Winter
18,19,Wind,13,Friday,January,Winter
21,22,Wind,13,Friday,January,Winter
13,14,Wind,13,Friday,January,Winter
23,0,Wind,13,Friday,January,Winter
17,18,Wind,13,Friday,January,Winter
19,20,Wind,14,Saturday,January,Winter
16,17,Wind,14,Saturday,January,Winter
6,7,Wind,14,Saturday,January,Winter
14,15,Wind,14,Saturday,January,Winter
10,11,Wind,14,Saturday,January,Winter
3,4,Wind,14,Saturday,January,Winter
8,9,Wind,14,Saturday,January,Winter
17,18,Wind,14,Saturday,January,Winter
0,1,Wind,14,Saturday,January,Winter
2,3,Wind,14,Saturday,January,Winter
15,16,Wind,14,Saturday,January,Winter
9,10,Wind,14,Saturday,January,Winter
4,5,Wind,14,Saturday,January,Winter
18,19,Wind,14,Saturday,January,Winter
12,13,Wind,14,Saturday,January,Winter
23,0,Wind,14,Saturday,January,Winter
7,8,Wind,14,Saturday,January,Winter
21,22,Wind,14,Saturday,January,Winter
20,21,Wind,14,Saturday,January,Winter
13,14,Wind,14,Saturday,January,Winter
11,12,Wind,14,Saturday,January,Winter
5,6,Wind,14,Saturday,January,Winter
22,23,Wind,14,Saturday,January,Winter
1,2,Wind,14,Saturday,January,Winter
1,2,Wind,15,Sunday,January,Winter
3,4,Wind,15,Sunday,January,Winter
5,6,Wind,15,Sunday,January,Winter
18,19,Wind,15,Sunday,January,Winter
20,21,Wind,15,Sunday,January,Winter
15,16,Wind,15,Sunday,January,Winter
4,5,Wind,15,Sunday,January,Winter
14,15,Wind,15,Sunday,January,Winter
10,11,Wind,15,Sunday,January,Winter
11,12,Wind,15,Sunday,January,Winter
2,3,Wind,15,Sunday,January,Winter
6,7,Wind,15,Sunday,January,Winter
17,18,Wind,15,Sunday,January,Winter
21,22,Wind,15,Sunday,January,Winter
22,23,Wind,15,Sunday,January,Winter
23,0,Wind,15,Sunday,January,Winter
0,1,Wind,15,Sunday,January,Winter
8,9,Wind,15,Sunday,January,Winter
9,10,Wind,15,Sunday,January,Winter
12,13,Wind,15,Sunday,January,Winter
13,14,Wind,15,Sunday,January,Winter
7,8,Wind,15,Sunday,January,Winter
19,20,Wind,15,Sunday,January,Winter
16,17,Wind,15,Sunday,January,Winter
1,2,Wind,16,Monday,January,Winter
0,1,Wind,16,Monday,January,Winter
7,8,Wind,16,Monday,January,Winter
8,9,Wind,16,Monday,January,Winter
6,7,Wind,16,Monday,January,Winter
10,11,Wind,16,Monday,January,Winter
11,12,Wind,16,Monday,January,Winter
3,4,Wind,16,Monday,January,Winter
21,22,Wind,16,Monday,January,Winter
22,23,Wind,16,Monday,January,Winter
9,10,Wind,16,Monday,January,Winter
16,17,Wind,16,Monday,January,Winter
23,0,Wind,16,Monday,January,Winter
20,21,Wind,16,Monday,January,Winter
17,18,Wind,16,Monday,January,Winter
19,20,Wind,16,Monday,January,Winter
15,16,Wind,16,Monday,January,Winter
18,19,Wind,16,Monday,January,Winter
12,13,Wind,16,Monday,January,Winter
2,3,Wind,16,Monday,January,Winter
13,14,Wind,16,Monday,January,Winter
5,6,Wind,16,Monday,January,Winter
14,15,Wind,16,Monday,January,Winter
4,5,Wind,16,Monday,January,Winter
14,15,Wind,17,Tuesday,January,Winter
13,14,Wind,17,Tuesday,January,Winter
1,2,Wind,17,Tuesday,January,Winter
2,3,Wind,17,Tuesday,January,Winter
7,8,Wind,17,Tuesday,January,Winter
16,17,Wind,17,Tuesday,January,Winter
12,13,Wind,17,Tuesday,January,Winter
10,11,Wind,17,Tuesday,January,Winter
20,21,Wind,17,Tuesday,January,Winter
23,0,Wind,17,Tuesday,January,Winter
5,6,Wind,17,Tuesday,January,Winter
19,20,Wind,17,Tuesday,January,Winter
11,12,Wind,17,Tuesday,January,Winter
15,16,Wind,17,Tuesday,January,Winter
3,4,Wind,17,Tuesday,January,Winter
22,23,Wind,17,Tuesday,January,Winter
21,22,Wind,17,Tuesday,January,Winter
18,19,Wind,17,Tuesday,January,Winter
4,5,Wind,17,Tuesday,January,Winter
8,9,Wind,17,Tuesday,January,Winter
6,7,Wind,17,Tuesday,January,Winter
9,10,Wind,17,Tuesday,January,Winter
0,1,Wind,17,Tuesday,January,Winter
17,18,Wind,17,Tuesday,January,Winter
5,6,Wind,18,Wednesday,January,Winter
7,8,Wind,18,Wednesday,January,Winter
8,9,Wind,18,Wednesday,January,Winter
12,13,Wind,18,Wednesday,January,Winter
17,18,Wind,18,Wednesday,January,Winter
4,5,Wind,18,Wednesday,January,Winter
2,3,Wind,18,Wednesday,January,Winter
0,1,Wind,18,Wednesday,January,Winter
3,4,Wind,18,Wednesday,January,Winter
9,10,Wind,18,Wednesday,January,Winter
15,16,Wind,18,Wednesday,January,Winter
21,22,Wind,18,Wednesday,January,Winter
6,7,Wind,18,Wednesday,January,Winter
1,2,Wind,18,Wednesday,January,Winter
10,11,Wind,18,Wednesday,January,Winter
11,12,Wind,18,Wednesday,January,Winter
14,15,Wind,18,Wednesday,January,Winter
16,17,Wind,18,Wednesday,January,Winter
19,20,Wind,18,Wednesday,January,Winter
20,21,Wind,18,Wednesday,January,Winter
22,23,Wind,18,Wednesday,January,Winter
13,14,Wind,18,Wednesday,January,Winter
18,19,Wind,18,Wednesday,January,Winter
23,0,Wind,18,Wednesday,January,Winter
12,13,Wind,19,Thursday,January,Winter
23,0,Wind,19,Thursday,January,Winter
19,20,Wind,19,Thursday,January,Winter
2,3,Wind,19,Thursday,January,Winter
20,21,Wind,19,Thursday,January,Winter
14,15,Wind,19,Thursday,January,Winter
16,17,Wind,19,Thursday,January,Winter
7,8,Wind,19,Thursday,January,Winter
21,22,Wind,19,Thursday,January,Winter
5,6,Wind,19,Thursday,January,Winter
9,10,Wind,19,Thursday,January,Winter
18,19,Wind,19,Thursday,January,Winter
13,14,Wind,19,Thursday,January,Winter
0,1,Wind,19,Thursday,January,Winter
1,2,Wind,19,Thursday,January,Winter
22,23,Wind,19,Thursday,January,Winter
17,18,Wind,19,Thursday,January,Winter
6,7,Wind,19,Thursday,January,Winter
8,9,Wind,19,Thursday,January,Winter
11,12,Wind,19,Thursday,January,Winter
15,16,Wind,19,Thursday,January,Winter
4,5,Wind,19,Thursday,January,Winter
3,4,Wind,19,Thursday,January,Winter
10,11,Wind,19,Thursday,January,Winter
6,7,Wind,20,Friday,January,Winter
17,18,Wind,20,Friday,January,Winter
20,21,Wind,20,Friday,January,Winter
19,20,Wind,20,Friday,January,Winter
14,15,Wind,20,Friday,January,Winter
18,19,Wind,20,Friday,January,Winter
23,0,Wind,20,Friday,January,Winter
9,10,Wind,20,Friday,January,Winter
2,3,Wind,20,Friday,January,Winter
4,5,Wind,20,Friday,January,Winter
3,4,Wind,20,Friday,January,Winter
16,17,Wind,20,Friday,January,Winter
21,22,Wind,20,Friday,January,Winter
22,23,Wind,20,Friday,January,Winter
15,16,Wind,20,Friday,January,Winter
5,6,Wind,20,Friday,January,Winter
7,8,Wind,20,Friday,January,Winter
1,2,Wind,20,Friday,January,Winter
0,1,Wind,20,Friday,January,Winter
12,13,Wind,20,Friday,January,Winter
10,11,Wind,20,Friday,January,Winter
11,12,Wind,20,Friday,January,Winter
13,14,Wind,20,Friday,January,Winter
8,9,Wind,20,Friday,January,Winter
7,8,Wind,21,Saturday,January,Winter
4,5,Wind,21,Saturday,January,Winter
21,22,Wind,21,Saturday,January,Winter
22,23,Wind,21,Saturday,January,Winter
0,1,Wind,21,Saturday,January,Winter
18,19,Wind,21,Saturday,January,Winter
23,0,Wind,21,Saturday,January,Winter
11,12,Wind,21,Saturday,January,Winter
19,20,Wind,21,Saturday,January,Winter
20,21,Wind,21,Saturday,January,Winter
15,16,Wind,21,Saturday,January,Winter
8,9,Wind,21,Saturday,January,Winter
14,15,Wind,21,Saturday,January,Winter
12,13,Wind,21,Saturday,January,Winter
10,11,Wind,21,Saturday,January,Winter
13,14,Wind,21,Saturday,January,Winter
9,10,Wind,21,Saturday,January,Winter
6,7,Wind,21,Saturday,January,Winter
16,17,Wind,21,Saturday,January,Winter
5,6,Wind,21,Saturday,January,Winter
17,18,Wind,21,Saturday,January,Winter
1,2,Wind,21,Saturday,January,Winter
2,3,Wind,21,Saturday,January,Winter
3,4,Wind,21,Saturday,January,Winter
0,1,Wind,22,Sunday,January,Winter
15,16,Wind,22,Sunday,January,Winter
17,18,Wind,22,Sunday,January,Winter
16,17,Wind,22,Sunday,January,Winter
22,23,Wind,22,Sunday,January,Winter
18,19,Wind,22,Sunday,January,Winter
21,22,Wind,22,Sunday,January,Winter
10,11,Wind,22,Sunday,January,Winter
12,13,Wind,22,Sunday,January,Winter
14,15,Wind,22,Sunday,January,Winter
9,10,Wind,22,Sunday,January,Winter
8,9,Wind,22,Sunday,January,Winter
4,5,Wind,22,Sunday,January,Winter
13,14,Wind,22,Sunday,January,Winter
3,4,Wind,22,Sunday,January,Winter
1,2,Wind,22,Sunday,January,Winter
11,12,Wind,22,Sunday,January,Winter
23,0,Wind,22,Sunday,January,Winter
2,3,Wind,22,Sunday,January,Winter
20,21,Wind,22,Sunday,January,Winter
5,6,Wind,22,Sunday,January,Winter
6,7,Wind,22,Sunday,January,Winter
19,20,Wind,22,Sunday,January,Winter
7,8,Wind,22,Sunday,January,Winter
13,14,Wind,23,Monday,January,Winter
22,23,Wind,23,Monday,January,Winter
12,13,Wind,23,Monday,January,Winter
17,18,Wind,23,Monday,January,Winter
3,4,Wind,23,Monday,January,Winter
6,7,Wind,23,Monday,January,Winter
15,16,Wind,23,Monday,January,Winter
11,12,Wind,23,Monday,January,Winter
23,0,Wind,23,Monday,January,Winter
20,21,Wind,23,Monday,January,Winter
8,9,Wind,23,Monday,January,Winter
21,22,Wind,23,Monday,January,Winter
2,3,Wind,23,Monday,January,Winter
5,6,Wind,23,Monday,January,Winter
7,8,Wind,23,Monday,January,Winter
14,15,Wind,23,Monday,January,Winter
9,10,Wind,23,Monday,January,Winter
18,19,Wind,23,Monday,January,Winter
16,17,Wind,23,Monday,January,Winter
0,1,Wind,23,Monday,January,Winter
4,5,Wind,23,Monday,January,Winter
10,11,Wind,23,Monday,January,Winter
19,20,Wind,23,Monday,January,Winter
1,2,Wind,23,Monday,January,Winter
19,20,Wind,24,Tuesday,January,Winter
10,11,Wind,24,Tuesday,January,Winter
3,4,Wind,24,Tuesday,January,Winter
2,3,Wind,24,Tuesday,January,Winter
0,1,Wind,24,Tuesday,January,Winter
21,22,Wind,24,Tuesday,January,Winter
20,21,Wind,24,Tuesday,January,Winter
13,14,Wind,24,Tuesday,January,Winter
9,10,Wind,24,Tuesday,January,Winter
16,17,Wind,24,Tuesday,January,Winter
18,19,Wind,24,Tuesday,January,Winter
23,0,Wind,24,Tuesday,January,Winter
4,5,Wind,24,Tuesday,January,Winter
7,8,Wind,24,Tuesday,January,Winter
8,9,Wind,24,Tuesday,January,Winter
11,12,Wind,24,Tuesday,January,Winter
12,13,Wind,24,Tuesday,January,Winter
22,23,Wind,24,Tuesday,January,Winter
17,18,Wind,24,Tuesday,January,Winter
6,7,Wind,24,Tuesday,January,Winter
15,16,Wind,24,Tuesday,January,Winter
5,6,Wind,24,Tuesday,January,Winter
1,2,Wind,24,Tuesday,January,Winter
14,15,Wind,24,Tuesday,January,Winter
15,16,Wind,25,Wednesday,January,Winter
21,22,Wind,25,Wednesday,January,Winter
18,19,Wind,25,Wednesday,January,Winter
19,20,Wind,25,Wednesday,January,Winter
17,18,Wind,25,Wednesday,January,Winter
5,6,Wind,25,Wednesday,January,Winter
13,14,Solar,25,Wednesday,January,Winter
2,3,Wind,25,Wednesday,January,Winter
6,7,Wind,25,Wednesday,January,Winter
7,8,Wind,25,Wednesday,January,Winter
9,10,Wind,25,Wednesday,January,Winter
12,13,Wind,25,Wednesday,January,Winter
8,9,Wind,25,Wednesday,January,Winter
3,4,Wind,25,Wednesday,January,Winter
20,21,Wind,25,Wednesday,January,Winter
23,0,Wind,25,Wednesday,January,Winter
11,12,Wind,25,Wednesday,January,Winter
1,2,Wind,25,Wednesday,January,Winter
0,1,Wind,25,Wednesday,January,Winter
14,15,Solar,25,Wednesday,January,Winter
4,5,Wind,25,Wednesday,January,Winter
10,11,Wind,25,Wednesday,January,Winter
16,17,Wind,25,Wednesday,January,Winter
22,23,Wind,25,Wednesday,January,Winter
11,12,Wind,26,Thursday,January,Winter
5,6,Wind,26,Thursday,January,Winter
9,10,Wind,26,Thursday,January,Winter
8,9,Wind,26,Thursday,January,Winter
10,11,Wind,26,Thursday,January,Winter
13,14,Wind,26,Thursday,January,Winter
19,20,Wind,26,Thursday,January,Winter
20,21,Wind,26,Thursday,January,Winter
22,23,Wind,26,Thursday,January,Winter
16,17,Wind,26,Thursday,January,Winter
21,22,Wind,26,Thursday,January,Winter
6,7,Wind,26,Thursday,January,Winter
7,8,Wind,26,Thursday,January,Winter
2,3,Wind,26,Thursday,January,Winter
0,1,Wind,26,Thursday,January,Winter
3,4,Wind,26,Thursday,January,Winter
4,5,Wind,26,Thursday,January,Winter
15,16,Wind,26,Thursday,January,Winter
1,2,Wind,26,Thursday,January,Winter
18,19,Wind,26,Thursday,January,Winter
17,18,Wind,26,Thursday,January,Winter
14,15,Wind,26,Thursday,January,Winter
12,13,Wind,26,Thursday,January,Winter
23,0,Wind,26,Thursday,January,Winter
3,4,Wind,27,Friday,January,Winter
15,16,Wind,27,Friday,January,Winter
6,7,Wind,27,Friday,January,Winter
22,23,Wind,27,Friday,January,Winter
9,10,Wind,27,Friday,January,Winter
14,15,Wind,27,Friday,January,Winter
17,18,Wind,27,Friday,January,Winter
19,20,Wind,27,Friday,January,Winter
7,8,Wind,27,Friday,January,Winter
8,9,Wind,27,Friday,January,Winter
13,14,Wind,27,Friday,January,Winter
0,1,Wind,27,Friday,January,Winter
1,2,Wind,27,Friday,January,Winter
5,6,Wind,27,Friday,January,Winter
10,11,Wind,27,Friday,January,Winter
12,13,Wind,27,Friday,January,Winter
16,17,Wind,27,Friday,January,Winter
4,5,Wind,27,Friday,January,Winter
18,19,Wind,27,Friday,January,Winter
21,22,Wind,27,Friday,January,Winter
11,12,Wind,27,Friday,January,Winter
2,3,Wind,27,Friday,January,Winter
23,0,Wind,27,Friday,January,Winter
20,21,Wind,27,Friday,January,Winter
2,3,Wind,28,Saturday,January,Winter
1,2,Wind,28,Saturday,January,Winter
0,1,Wind,28,Saturday,January,Winter
3,4,Wind,28,Saturday,January,Winter
10,11,Wind,28,Saturday,January,Winter
4,5,Wind,28,Saturday,January,Winter
8,9,Wind,28,Saturday,January,Winter
9,10,Wind,28,Saturday,January,Winter
11,12,Wind,28,Saturday,January,Winter
13,14,Wind,28,Saturday,January,Winter
20,21,Wind,28,Saturday,January,Winter
6,7,Wind,28,Saturday,January,Winter
5,6,Wind,28,Saturday,January,Winter
14,15,Wind,28,Saturday,January,Winter
17,18,Wind,28,Saturday,January,Winter
22,23,Wind,28,Saturday,January,Winter
18,19,Wind,28,Saturday,January,Winter
23,0,Wind,28,Saturday,January,Winter
19,20,Wind,28,Saturday,January,Winter
7,8,Wind,28,Saturday,January,Winter
21,22,Wind,28,Saturday,January,Winter
15,16,Wind,28,Saturday,January,Winter
16,17,Wind,28,Saturday,January,Winter
12,13,Wind,28,Saturday,January,Winter
3,4,Wind,29,Sunday,January,Winter
11,12,Solar,29,Sunday,January,Winter
8,9,Wind,29,Sunday,January,Winter
6,7,Wind,29,Sunday,January,Winter
2,3,Wind,29,Sunday,January,Winter
0,1,Wind,29,Sunday,January,Winter
4,5,Wind,29,Sunday,January,Winter
10,11,Solar,29,Sunday,January,Winter
12,13,Solar,29,Sunday,January,Winter
17,18,Wind,29,Sunday,January,Winter
18,19,Wind,29,Sunday,January,Winter
20,21,Wind,29,Sunday,January,Winter
21,22,Wind,29,Sunday,January,Winter
23,0,Wind,29,Sunday,January,Winter
1,2,Wind,29,Sunday,January,Winter
14,15,Solar,29,Sunday,January,Winter
5,6,Wind,29,Sunday,January,Winter
13,14,Solar,29,Sunday,January,Winter
15,16,Solar,29,Sunday,January,Winter
19,20,Wind,29,Sunday,January,Winter
16,17,Wind,29,Sunday,January,Winter
9,10,Wind,29,Sunday,January,Winter
7,8,Wind,29,Sunday,January,Winter
22,23,Wind,29,Sunday,January,Winter
17,18,Wind,30,Monday,January,Winter
12,13,Wind,30,Monday,January,Winter
2,3,Wind,30,Monday,January,Winter
21,22,Wind,30,Monday,January,Winter
14,15,Wind,30,Monday,January,Winter
23,0,Wind,30,Monday,January,Winter
19,20,Wind,30,Monday,January,Winter
18,19,Wind,30,Monday,January,Winter
0,1,Wind,30,Monday,January,Winter
4,5,Wind,30,Monday,January,Winter
8,9,Wind,30,Monday,January,Winter
13,14,Wind,30,Monday,January,Winter
16,17,Wind,30,Monday,January,Winter
20,21,Wind,30,Monday,January,Winter
11,12,Wind,30,Monday,January,Winter
15,16,Wind,30,Monday,January,Winter
6,7,Wind,30,Monday,January,Winter
1,2,Wind,30,Monday,January,Winter
7,8,Wind,30,Monday,January,Winter
5,6,Wind,30,Monday,January,Winter
10,11,Wind,30,Monday,January,Winter
3,4,Wind,30,Monday,January,Winter
22,23,Wind,30,Monday,January,Winter
9,10,Wind,30,Monday,January,Winter
1,2,Wind,31,Tuesday,January,Winter
2,3,Wind,31,Tuesday,January,Winter
7,8,Wind,31,Tuesday,January,Winter
17,18,Wind,31,Tuesday,January,Winter
0,1,Wind,31,Tuesday,January,Winter
4,5,Wind,31,Tuesday,January,Winter
13,14,Wind,31,Tuesday,January,Winter
8,9,Wind,31,Tuesday,January,Winter
5,6,Wind,31,Tuesday,January,Winter
3,4,Wind,31,Tuesday,January,Winter
18,19,Wind,31,Tuesday,January,Winter
9,10,Wind,31,Tuesday,January,Winter
15,16,Wind,31,Tuesday,January,Winter
14,15,Wind,31,Tuesday,January,Winter
21,22,Wind,31,Tuesday,January,Winter
11,12,Wind,31,Tuesday,January,Winter
10,11,Wind,31,Tuesday,January,Winter
16,17,Wind,31,Tuesday,January,Winter
6,7,Wind,31,Tuesday,January,Winter
20,21,Wind,31,Tuesday,January,Winter
22,23,Wind,31,Tuesday,January,Winter
19,20,Wind,31,Tuesday,January,Winter
12,13,Wind,31,Tuesday,January,Winter
23,0,Wind,31,Tuesday,January,Winter
3,4,Wind,32,Wednesday,February,Winter
11,12,Wind,32,Wednesday,February,Winter
2,3,Wind,32,Wednesday,February,Winter
21,22,Wind,32,Wednesday,February,Winter
4,5,Wind,32,Wednesday,February,Winter
16,17,Wind,32,Wednesday,February,Winter
22,23,Wind,32,Wednesday,February,Winter
20,21,Wind,32,Wednesday,February,Winter
17,18,Wind,32,Wednesday,February,Winter
7,8,Wind,32,Wednesday,February,Winter
18,19,Wind,32,Wednesday,February,Winter
0,1,Wind,32,Wednesday,February,Winter
13,14,Wind,32,Wednesday,February,Winter
15,16,Wind,32,Wednesday,February,Winter
8,9,Wind,32,Wednesday,February,Winter
5,6,Wind,32,Wednesday,February,Winter
12,13,Wind,32,Wednesday,February,Winter
23,0,Wind,32,Wednesday,February,Winter
10,11,Wind,32,Wednesday,February,Winter
19,20,Wind,32,Wednesday,February,Winter
1,2,Wind,32,Wednesday,February,Winter
6,7,Wind,32,Wednesday,February,Winter
9,10,Wind,32,Wednesday,February,Winter
14,15,Wind,32,Wednesday,February,Winter
17,18,Wind,33,Thursday,February,Winter
10,11,Wind,33,Thursday,February,Winter
9,10,Wind,33,Thursday,February,Winter
6,7,Wind,33,Thursday,February,Winter
20,21,Wind,33,Thursday,February,Winter
21,22,Wind,33,Thursday,February,Winter
11,12,Wind,33,Thursday,February,Winter
0,1,Wind,33,Thursday,February,Winter
3,4,Wind,33,Thursday,February,Winter
4,5,Wind,33,Thursday,February,Winter
7,8,Wind,33,Thursday,February,Winter
8,9,Wind,33,Thursday,February,Winter
12,13,Wind,33,Thursday,February,Winter
14,15,Wind,33,Thursday,February,Winter
16,17,Wind,33,Thursday,February,Winter
19,20,Wind,33,Thursday,February,Winter
1,2,Wind,33,Thursday,February,Winter
18,19,Wind,33,Thursday,February,Winter
15,16,Wind,33,Thursday,February,Winter
2,3,Wind,33,Thursday,February,Winter
13,14,Wind,33,Thursday,February,Winter
23,0,Wind,33,Thursday,February,Winter
5,6,Wind,33,Thursday,February,Winter
22,23,Wind,33,Thursday,February,Winter
14,15,Wind,34,Friday,February,Winter
12,13,Wind,34,Friday,February,Winter
10,11,Wind,34,Friday,February,Winter
17,18,Wind,34,Friday,February,Winter
18,19,Wind,34,Friday,February,Winter
5,6,Wind,34,Friday,February,Winter
16,17,Wind,34,Friday,February,Winter
2,3,Wind,34,Friday,February,Winter
19,20,Wind,34,Friday,February,Winter
20,21,Wind,34,Friday,February,Winter
22,23,Wind,34,Friday,February,Winter
9,10,Wind,34,Friday,February,Winter
6,7,Wind,34,Friday,February,Winter
1,2,Wind,34,Friday,February,Winter
23,0,Wind,34,Friday,February,Winter
0,1,Wind,34,Friday,February,Winter
3,4,Wind,34,Friday,February,Winter
13,14,Wind,34,Friday,February,Winter
7,8,Wind,34,Friday,February,Winter
8,9,Wind,34,Friday,February,Winter
15,16,Wind,34,Friday,February,Winter
4,5,Wind,34,Friday,February,Winter
11,12,Wind,34,Friday,February,Winter
21,22,Wind,34,Friday,February,Winter
17,18,Wind,35,Saturday,February,Winter
20,21,Wind,35,Saturday,February,Winter
23,0,Wind,35,Saturday,February,Winter
21,22,Wind,35,Saturday,February,Winter
19,20,Wind,35,Saturday,February,Winter
1,2,Wind,35,Saturday,February,Winter
7,8,Wind,35,Saturday,February,Winter
13,14,Solar,35,Saturday,February,Winter
10,11,Solar,35,Saturday,February,Winter
22,23,Wind,35,Saturday,February,Winter
16,17,Wind,35,Saturday,February,Winter
14,15,Solar,35,Saturday,February,Winter
18,19,Wind,35,Saturday,February,Winter
15,16,Wind,35,Saturday,February,Winter
3,4,Wind,35,Saturday,February,Winter
2,3,Wind,35,Saturday,February,Winter
4,5,Wind,35,Saturday,February,Winter
11,12,Solar,35,Saturday,February,Winter
12,13,Solar,35,Saturday,February,Winter
6,7,Wind,35,Saturday,February,Winter
9,10,Wind,35,Saturday,February,Winter
8,9,Wind,35,Saturday,February,Winter
0,1,Wind,35,Saturday,February,Winter
5,6,Wind,35,Saturday,February,Winter
12,13,Wind,36,Sunday,February,Winter
20,21,Wind,36,Sunday,February,Winter
21,22,Wind,36,Sunday,February,Winter
6,7,Wind,36,Sunday,February,Winter
19,20,Wind,36,Sunday,February,Winter
15,16,Wind,36,Sunday,February,Winter
9,10,Wind,36,Sunday,February,Winter
1,2,Wind,36,Sunday,February,Winter
