Date,Day_Name,Day_of_Year,End_Hour,Month_Name,Production,Season,Source,Start_Hour
5/27/2020,Wednesday,148,21,May,3920,Spring,Wind,20
5/27/2020,Wednesday,148,23,May,4664,Spring,Wind,22
5/27/2020,Wednesday,148,17,May,6681,Spring,Wind,16
5/27/2020,Wednesday,148,14,May,6974,Spring,Solar,13
5/27/2020,Wednesday,148,9,May,2825,Spring,Wind,8
5/27/2020,Wednesday,148,5,May,3704,Spring,Wind,4
5/27/2020,Wednesday,148,10,May,3244,Spring,Solar,9
5/27/2020,Wednesday,148,19,May,5743,Spring,Wind,18
5/27/2020,Wednesday,148,3,May,4422,Spring,Wind,2
5/27/2020,Wednesday,148,11,May,4504,Spring,Solar,10
5/27/2020,Wednesday,148,13,May,6710,Spring,Solar,12
5/27/2020,Wednesday,148,16,May,6848,Spring,Solar,15
5/27/2020,Wednesday,148,22,May,3883,Spring,Wind,21
5/27/2020,Wednesday,148,0,May,5216,Spring,Wind,23
5/27/2020,Wednesday,148,2,May,5116,Spring,Wind,1
5/27/2020,Wednesday,148,7,May,3430,Spring,Wind,6
5/27/2020,Wednesday,148,15,May,6923,Spring,Solar,14
5/27/2020,Wednesday,148,18,May,6327,Spring,Wind,17
5/27/2020,Wednesday,148,20,May,4870,Spring,Wind,19
5/27/2020,Wednesday,148,12,May,5832,Spring,Solar,11
5/27/2020,Wednesday,148,8,May,3233,Spring,Wind,7
5/28/2020,Thursday,149,1,May,5444,Spring,Wind,0
5/28/2020,Thursday,149,3,May,5027,Spring,Wind,2
5/28/2020,Thursday,149,7,May,3981,Spring,Wind,6
5/28/2020,Thursday,149,11,May,5248,Spring,Solar,10
5/28/2020,Thursday,149,14,May,7312,Spring,Solar,13
5/28/2020,Thursday,149,16,May,7608,Spring,Wind,15
5/28/2020,Thursday,149,8,May,3834,Spring,Wind,7
5/28/2020,Thursday,149,6,May,4110,Spring,Wind,5
5/28/2020,Thursday,149,2,May,5340,Spring,Wind,1
5/28/2020,Thursday,149,12,May,6315,Spring,Solar,11
5/28/2020,Thursday,149,13,May,6958,Spring,Solar,12
5/28/2020,Thursday,149,18,May,6840,Spring,Wind,17
5/28/2020,Thursday,149,21,May,4584,Spring,Wind,20
5/28/2020,Thursday,149,22,May,4838,Spring,Wind,21
5/28/2020,Thursday,149,17,May,7325,Spring,Wind,16
5/28/2020,Thursday,149,10,May,4390,Spring,Solar,9
5/28/2020,Thursday,149,20,May,5515,Spring,Wind,19
5/28/2020,Thursday,149,9,May,3789,Spring,Wind,8
5/28/2020,Thursday,149,4,May,4632,Spring,Wind,3
5/28/2020,Thursday,149,19,May,6316,Spring,Wind,18
5/28/2020,Thursday,149,15,May,7591,Spring,Solar,14
5/28/2020,Thursday,149,0,May,6736,Spring,Wind,23
5/28/2020,Thursday,149,5,May,4238,Spring,Wind,4
5/28/2020,Thursday,149,23,May,6074,Spring,Wind,22
5/29/2020,Friday,150,0,May,5430,Spring,Wind,23
5/29/2020,Friday,150,15,May,8180,Spring,Wind,14
5/29/2020,Friday,150,12,May,7074,Spring,Wind,11
5/29/2020,Friday,150,7,May,5536,Spring,Wind,6
5/29/2020,Friday,150,6,May,5714,Spring,Wind,5
5/29/2020,Friday,150,20,May,5397,Spring,Wind,19
5/29/2020,Friday,150,17,May,7583,Spring,Wind,16
5/29/2020,Friday,150,11,May,5407,Spring,Solar,10
5/29/2020,Friday,150,3,May,6796,Spring,Wind,2
5/29/2020,Friday,150,23,May,5131,Spring,Wind,22
5/29/2020,Friday,150,22,May,4279,Spring,Wind,21
5/29/2020,Friday,150,19,May,6283,Spring,Wind,18
5/29/2020,Friday,150,10,May,4397,Spring,Solar,9
5/29/2020,Friday,150,2,May,6808,Spring,Wind,1
5/29/2020,Friday,150,4,May,6425,Spring,Wind,3
5/29/2020,Friday,150,16,May,7953,Spring,Wind,15
5/29/2020,Friday,150,18,May,7002,Spring,Wind,17
5/29/2020,Friday,150,9,May,4079,Spring,Wind,8
5/29/2020,Friday,150,13,May,8141,Spring,Wind,12
5/29/2020,Friday,150,14,May,8199,Spring,Wind,13
5/29/2020,Friday,150,1,May,6833,Spring,Wind,0
5/29/2020,Friday,150,21,May,4294,Spring,Wind,20
5/29/2020,Friday,150,5,May,6008,Spring,Wind,4
5/29/2020,Friday,150,8,May,4950,Spring,Wind,7
5/30/2020,Saturday,151,5,May,4132,Spring,Wind,4
5/30/2020,Saturday,151,6,May,3970,Spring,Wind,5
5/30/2020,Saturday,151,11,May,4549,Spring,Solar,10
5/30/2020,Saturday,151,0,May,5318,Spring,Wind,23
5/30/2020,Saturday,151,21,May,3245,Spring,Wind,20
5/30/2020,Saturday,151,20,May,4315,Spring,Wind,19
5/30/2020,Saturday,151,19,May,5230,Spring,Wind,18
5/30/2020,Saturday,151,18,May,5969,Spring,Wind,17
5/30/2020,Saturday,151,15,May,6873,Spring,Solar,14
5/30/2020,Saturday,151,14,May,7142,Spring,Solar,13
5/30/2020,Saturday,151,2,May,4979,Spring,Wind,1
5/30/2020,Saturday,151,3,May,4665,Spring,Wind,2
5/30/2020,Saturday,151,4,May,4377,Spring,Wind,3
5/30/2020,Saturday,151,7,May,3912,Spring,Wind,6
5/30/2020,Saturday,151,9,May,3028,Spring,Wind,8
5/30/2020,Saturday,151,23,May,4410,Spring,Wind,22
5/30/2020,Saturday,151,10,May,3464,Spring,Solar,9
5/30/2020,Saturday,151,1,May,5257,Spring,Wind,0
5/30/2020,Saturday,151,22,May,3287,Spring,Wind,21
5/30/2020,Saturday,151,16,May,6710,Spring,Solar,15
5/30/2020,Saturday,151,17,May,6420,Spring,Wind,16
5/30/2020,Saturday,151,13,May,7360,Spring,Solar,12
5/30/2020,Saturday,151,12,May,6241,Spring,Solar,11
5/30/2020,Saturday,151,8,May,3666,Spring,Wind,7
5/31/2020,Sunday,152,20,May,5250,Spring,Wind,19
5/31/2020,Sunday,152,14,May,8072,Spring,Wind,13
5/31/2020,Sunday,152,16,May,6989,Spring,Wind,15
5/31/2020,Sunday,152,19,May,5897,Spring,Wind,18
5/31/2020,Sunday,152,17,May,6617,Spring,Wind,16
5/31/2020,Sunday,152,13,May,9285,Spring,Wind,12
5/31/2020,Sunday,152,11,May,6206,Spring,Wind,10
5/31/2020,Sunday,152,9,May,3605,Spring,Wind,8
5/31/2020,Sunday,152,1,May,5688,Spring,Wind,0
5/31/2020,Sunday,152,21,May,4411,Spring,Wind,20
5/31/2020,Sunday,152,0,May,6056,Spring,Wind,23
5/31/2020,Sunday,152,23,May,5576,Spring,Wind,22
5/31/2020,Sunday,152,3,May,5288,Spring,Wind,2
5/31/2020,Sunday,152,7,May,4859,Spring,Wind,6
5/31/2020,Sunday,152,5,May,5058,Spring,Wind,4
5/31/2020,Sunday,152,22,May,4566,Spring,Wind,21
5/31/2020,Sunday,152,2,May,5625,Spring,Wind,1
5/31/2020,Sunday,152,4,May,5099,Spring,Wind,3
5/31/2020,Sunday,152,6,May,4928,Spring,Wind,5
5/31/2020,Sunday,152,8,May,4440,Spring,Wind,7
5/31/2020,Sunday,152,10,May,4402,Spring,Wind,9
5/31/2020,Sunday,152,18,May,6587,Spring,Wind,17
5/31/2020,Sunday,152,15,May,7370,Spring,Wind,14
5/31/2020,Sunday,152,12,May,8533,Spring,Wind,11
6/1/2020,Monday,153,8,June,3913,Summer,Wind,7
6/1/2020,Monday,153,12,June,5323,Summer,Solar,11
6/1/2020,Monday,153,0,June,2810,Summer,Wind,23
6/1/2020,Monday,153,3,June,5462,Summer,Wind,2
6/1/2020,Monday,153,1,June,5919,Summer,Wind,0
6/1/2020,Monday,153,18,June,4261,Summer,Wind,17
6/1/2020,Monday,153,7,June,4492,Summer,Wind,6
6/1/2020,Monday,153,9,June,3085,Summer,Wind,8
6/1/2020,Monday,153,13,June,6032,Summer,Solar,12
6/1/2020,Monday,153,20,June,2882,Summer,Wind,19
6/1/2020,Monday,153,14,June,5468,Summer,Solar,13
6/1/2020,Monday,153,15,June,5079,Summer,Solar,14
6/1/2020,Monday,153,22,June,2084,Summer,Wind,21
6/1/2020,Monday,153,23,June,2576,Summer,Wind,22
6/1/2020,Monday,153,19,June,3731,Summer,Wind,18
6/1/2020,Monday,153,10,June,3326,Summer,Solar,9
6/1/2020,Monday,153,6,June,4648,Summer,Wind,5
6/1/2020,Monday,153,11,June,4181,Summer,Solar,10
6/1/2020,Monday,153,16,June,4627,Summer,Solar,15
6/1/2020,Monday,153,17,June,4570,Summer,Solar,16
6/1/2020,Monday,153,5,June,4884,Summer,Wind,4
6/1/2020,Monday,153,4,June,5220,Summer,Wind,3
6/1/2020,Monday,153,21,June,2065,Summer,Wind,20
6/1/2020,Monday,153,2,June,5676,Summer,Wind,1
6/2/2020,Tuesday,154,18,June,2981,Summer,Solar,17
6/2/2020,Tuesday,154,14,June,3787,Summer,Solar,13
6/2/2020,Tuesday,154,3,June,2328,Summer,Wind,2
6/2/2020,Tuesday,154,7,June,1579,Summer,Wind,6
6/2/2020,Tuesday,154,10,June,1991,Summer,Solar,9
6/2/2020,Tuesday,154,19,June,2473,Summer,Solar,18
6/2/2020,Tuesday,154,21,June,1623,Summer,Wind,20
6/2/2020,Tuesday,154,20,June,1979,Summer,Wind,19
6/2/2020,Tuesday,154,15,June,3647,Summer,Solar,14
6/2/2020,Tuesday,154,17,June,3347,Summer,Solar,16
6/2/2020,Tuesday,154,12,June,3384,Summer,Solar,11
6/2/2020,Tuesday,154,22,June,1541,Summer,Wind,21
6/2/2020,Tuesday,154,5,June,1742,Summer,Wind,4
6/2/2020,Tuesday,154,4,June,2032,Summer,Wind,3
6/2/2020,Tuesday,154,0,June,1765,Summer,Wind,23
6/2/2020,Tuesday,154,11,June,2722,Summer,Solar,10
6/2/2020,Tuesday,154,9,June,1541,Summer,Solar,8
6/2/2020,Tuesday,154,8,June,1582,Summer,Wind,7
6/2/2020,Tuesday,154,2,June,2548,Summer,Wind,1
6/2/2020,Tuesday,154,16,June,3567,Summer,Solar,15
6/2/2020,Tuesday,154,23,June,1647,Summer,Wind,22
6/2/2020,Tuesday,154,6,June,1573,Summer,Wind,5
6/2/2020,Tuesday,154,1,June,2772,Summer,Wind,0
6/2/2020,Tuesday,154,13,June,3793,Summer,Solar,12
6/3/2020,Wednesday,155,3,June,1280,Summer,Wind,2
6/3/2020,Wednesday,155,9,June,1470,Summer,Solar,8
6/3/2020,Wednesday,155,15,June,3854,Summer,Solar,14
6/3/2020,Wednesday,155,22,June,4054,Summer,Wind,21
6/3/2020,Wednesday,155,0,June,3683,Summer,Wind,23
6/3/2020,Wednesday,155,23,June,3757,Summer,Wind,22
6/3/2020,Wednesday,155,1,June,1882,Summer,Wind,0
6/3/2020,Wednesday,155,2,June,1600,Summer,Wind,1
6/3/2020,Wednesday,155,14,June,3653,Summer,Solar,13
6/3/2020,Wednesday,155,10,June,2158,Summer,Solar,9
6/3/2020,Wednesday,155,20,June,3544,Summer,Wind,19
6/3/2020,Wednesday,155,16,June,3814,Summer,Solar,15
6/3/2020,Wednesday,155,12,June,3165,Summer,Solar,11
6/3/2020,Wednesday,155,8,June,893,Summer,Wind,7
6/3/2020,Wednesday,155,21,June,3899,Summer,Wind,20
6/3/2020,Wednesday,155,19,June,3802,Summer,Wind,18
6/3/2020,Wednesday,155,7,June,650,Summer,Wind,6
6/3/2020,Wednesday,155,13,June,3546,Summer,Solar,12
6/3/2020,Wednesday,155,17,June,3604,Summer,Solar,16
6/3/2020,Wednesday,155,5,June,744,Summer,Wind,4
6/3/2020,Wednesday,155,6,June,631,Summer,Wind,5
6/3/2020,Wednesday,155,11,June,2727,Summer,Solar,10
6/3/2020,Wednesday,155,4,June,959,Summer,Wind,3
6/3/2020,Wednesday,155,18,June,3797,Summer,Wind,17
6/4/2020,Thursday,156,10,June,3198,Summer,Wind,9
6/4/2020,Thursday,156,9,June,2849,Summer,Wind,8
6/4/2020,Thursday,156,7,June,2651,Summer,Wind,6
6/4/2020,Thursday,156,13,June,4401,Summer,Wind,12
6/4/2020,Thursday,156,3,June,2830,Summer,Wind,2
6/4/2020,Thursday,156,11,June,3494,Summer,Wind,10
6/4/2020,Thursday,156,16,June,5865,Summer,Wind,15
6/4/2020,Thursday,156,17,June,6146,Summer,Wind,16
6/4/2020,Thursday,156,19,June,5247,Summer,Wind,18
6/4/2020,Thursday,156,20,June,4531,Summer,Wind,19
6/4/2020,Thursday,156,1,June,3245,Summer,Wind,0
6/4/2020,Thursday,156,6,June,2788,Summer,Wind,5
6/4/2020,Thursday,156,12,June,3789,Summer,Wind,11
6/4/2020,Thursday,156,22,June,3261,Summer,Wind,21
6/4/2020,Thursday,156,14,June,5283,Summer,Wind,13
6/4/2020,Thursday,156,4,June,2745,Summer,Wind,3
6/4/2020,Thursday,156,2,June,2997,Summer,Wind,1
6/4/2020,Thursday,156,5,June,2647,Summer,Wind,4
6/4/2020,Thursday,156,0,June,2918,Summer,Wind,23
6/4/2020,Thursday,156,23,June,3036,Summer,Wind,22
6/4/2020,Thursday,156,21,June,3769,Summer,Wind,20
6/4/2020,Thursday,156,18,June,5749,Summer,Wind,17
6/4/2020,Thursday,156,8,June,2877,Summer,Wind,7
6/4/2020,Thursday,156,15,June,5751,Summer,Wind,14
6/5/2020,Friday,157,12,June,12155,Summer,Wind,11
6/5/2020,Friday,157,2,June,3083,Summer,Wind,1
6/5/2020,Friday,157,20,June,10176,Summer,Wind,19
6/5/2020,Friday,157,19,June,11692,Summer,Wind,18
6/5/2020,Friday,157,14,June,14060,Summer,Wind,13
6/5/2020,Friday,157,0,June,5382,Summer,Wind,23
6/5/2020,Friday,157,1,June,3037,Summer,Wind,0
6/5/2020,Friday,157,5,June,3940,Summer,Wind,4
6/5/2020,Friday,157,4,June,3542,Summer,Wind,3
6/5/2020,Friday,157,10,June,9283,Summer,Wind,9
6/5/2020,Friday,157,16,June,14071,Summer,Wind,15
6/5/2020,Friday,157,22,June,6664,Summer,Wind,21
6/5/2020,Friday,157,21,June,8357,Summer,Wind,20
6/5/2020,Friday,157,7,June,4984,Summer,Wind,6
6/5/2020,Friday,157,17,June,13253,Summer,Wind,16
6/5/2020,Friday,157,18,June,12631,Summer,Wind,17
6/5/2020,Friday,157,6,June,4538,Summer,Wind,5
6/5/2020,Friday,157,8,June,5969,Summer,Wind,7
6/5/2020,Friday,157,3,June,3265,Summer,Wind,2
6/5/2020,Friday,157,13,June,13242,Summer,Wind,12
6/5/2020,Friday,157,23,June,5516,Summer,Wind,22
6/5/2020,Friday,157,9,June,7461,Summer,Wind,8
6/5/2020,Friday,157,15,June,14268,Summer,Wind,14
6/5/2020,Friday,157,11,June,10931,Summer,Wind,10
6/6/2020,Saturday,158,7,June,5238,Summer,Wind,6
6/6/2020,Saturday,158,11,June,8816,Summer,Wind,10
6/6/2020,Saturday,158,9,June,5781,Summer,Wind,8
6/6/2020,Saturday,158,8,June,5210,Summer,Wind,7
6/6/2020,Saturday,158,12,June,9585,Summer,Wind,11
6/6/2020,Saturday,158,16,June,9961,Summer,Wind,15
6/6/2020,Saturday,158,17,June,10464,Summer,Wind,16
6/6/2020,Saturday,158,2,June,5766,Summer,Wind,1
6/6/2020,Saturday,158,4,June,5774,Summer,Wind,3
6/6/2020,Saturday,158,3,June,5863,Summer,Wind,2
6/6/2020,Saturday,158,21,June,5561,Summer,Wind,20
6/6/2020,Saturday,158,23,June,4226,Summer,Wind,22
6/6/2020,Saturday,158,5,June,5543,Summer,Wind,4
6/6/2020,Saturday,158,20,June,7194,Summer,Wind,19
6/6/2020,Saturday,158,1,June,5526,Summer,Wind,0
6/6/2020,Saturday,158,6,June,5303,Summer,Wind,5
6/6/2020,Saturday,158,18,June,9711,Summer,Wind,17
6/6/2020,Saturday,158,0,June,4416,Summer,Wind,23
6/6/2020,Saturday,158,10,June,7599,Summer,Wind,9
6/6/2020,Saturday,158,13,June,10303,Summer,Wind,12
6/6/2020,Saturday,158,15,June,10190,Summer,Wind,14
6/6/2020,Saturday,158,19,June,8498,Summer,Wind,18
6/6/2020,Saturday,158,22,June,4463,Summer,Wind,21
6/6/2020,Saturday,158,14,June,10873,Summer,Wind,13
6/7/2020,Sunday,159,6,June,2371,Summer,Wind,5
6/7/2020,Sunday,159,9,June,1998,Summer,Wind,8
6/7/2020,Sunday,159,4,June,2766,Summer,Wind,3
6/7/2020,Sunday,159,15,June,4231,Summer,Solar,14
6/7/2020,Sunday,159,19,June,2970,Summer,Solar,18
6/7/2020,Sunday,159,20,June,2273,Summer,Wind,19
6/7/2020,Sunday,159,23,June,1679,Summer,Wind,22
6/7/2020,Sunday,159,3,June,3210,Summer,Wind,2
6/7/2020,Sunday,159,2,June,3654,Summer,Wind,1
6/7/2020,Sunday,159,5,June,2545,Summer,Wind,4
6/7/2020,Sunday,159,10,June,2641,Summer,Solar,9
6/7/2020,Sunday,159,7,June,2147,Summer,Wind,6
6/7/2020,Sunday,159,22,June,1627,Summer,Wind,21
6/7/2020,Sunday,159,8,June,1900,Summer,Wind,7
6/7/2020,Sunday,159,11,June,3437,Summer,Solar,10
6/7/2020,Sunday,159,1,June,4179,Summer,Wind,0
6/7/2020,Sunday,159,16,June,4201,Summer,Solar,15
6/7/2020,Sunday,159,13,June,4034,Summer,Solar,12
6/7/2020,Sunday,159,21,June,1757,Summer,Wind,20
6/7/2020,Sunday,159,17,June,3937,Summer,Solar,16
6/7/2020,Sunday,159,12,June,3889,Summer,Solar,11
6/7/2020,Sunday,159,14,June,4010,Summer,Solar,13
6/7/2020,Sunday,159,0,June,1665,Summer,Wind,23
6/7/2020,Sunday,159,18,June,3557,Summer,Solar,17
6/8/2020,Monday,160,3,June,1488,Summer,Wind,2
6/8/2020,Monday,160,6,June,1396,Summer,Wind,5
6/8/2020,Monday,160,8,June,1569,Summer,Wind,7
6/8/2020,Monday,160,18,June,6852,Summer,Wind,17
6/8/2020,Monday,160,9,June,2022,Summer,Solar,8
6/8/2020,Monday,160,2,June,1496,Summer,Wind,1
6/8/2020,Monday,160,19,June,6448,Summer,Wind,18
6/8/2020,Monday,160,17,June,6440,Summer,Wind,16
6/8/2020,Monday,160,20,June,5648,Summer,Wind,19
6/8/2020,Monday,160,21,June,4486,Summer,Wind,20
6/8/2020,Monday,160,7,June,1361,Summer,Wind,6
6/8/2020,Monday,160,4,June,1440,Summer,Wind,3
6/8/2020,Monday,160,11,June,3582,Summer,Solar,10
6/8/2020,Monday,160,10,June,2884,Summer,Solar,9
6/8/2020,Monday,160,1,June,1568,Summer,Wind,0
6/8/2020,Monday,160,0,June,3972,Summer,Wind,23
6/8/2020,Monday,160,5,June,1414,Summer,Wind,4
6/8/2020,Monday,160,22,June,3865,Summer,Wind,21
6/8/2020,Monday,160,13,June,4714,Summer,Solar,12
6/8/2020,Monday,160,14,June,5104,Summer,Solar,13
6/8/2020,Monday,160,23,June,3941,Summer,Wind,22
6/8/2020,Monday,160,15,June,5620,Summer,Solar,14
6/8/2020,Monday,160,16,June,6035,Summer,Wind,15
6/8/2020,Monday,160,12,June,4096,Summer,Solar,11
6/9/2020,Tuesday,161,18,June,4566,Summer,Wind,17
6/9/2020,Tuesday,161,21,June,2462,Summer,Wind,20
6/9/2020,Tuesday,161,15,June,5184,Summer,Solar,14
6/9/2020,Tuesday,161,5,June,3508,Summer,Wind,4
6/9/2020,Tuesday,161,3,June,3597,Summer,Wind,2
6/9/2020,Tuesday,161,12,June,4734,Summer,Solar,11
6/9/2020,Tuesday,161,23,June,2282,Summer,Wind,22
6/9/2020,Tuesday,161,20,June,3066,Summer,Wind,19
6/9/2020,Tuesday,161,19,June,3955,Summer,Wind,18
6/9/2020,Tuesday,161,13,June,4970,Summer,Solar,12
6/9/2020,Tuesday,161,10,June,3904,Summer,Wind,9
6/9/2020,Tuesday,161,16,June,5247,Summer,Wind,15
6/9/2020,Tuesday,161,4,June,3597,Summer,Wind,3
6/9/2020,Tuesday,161,14,June,5042,Summer,Solar,13
6/9/2020,Tuesday,161,2,June,3709,Summer,Wind,1
6/9/2020,Tuesday,161,8,June,2980,Summer,Wind,7
6/9/2020,Tuesday,161,17,June,5018,Summer,Wind,16
6/9/2020,Tuesday,161,7,June,3098,Summer,Wind,6
6/9/2020,Tuesday,161,11,June,4367,Summer,Wind,10
6/9/2020,Tuesday,161,22,June,2225,Summer,Wind,21
6/9/2020,Tuesday,161,9,June,3222,Summer,Wind,8
6/9/2020,Tuesday,161,6,June,3309,Summer,Wind,5
6/9/2020,Tuesday,161,1,June,3848,Summer,Wind,0
6/9/2020,Tuesday,161,0,June,2396,Summer,Wind,23
6/10/2020,Wednesday,162,5,June,1458,Summer,Wind,4
6/10/2020,Wednesday,162,2,June,2094,Summer,Wind,1
6/10/2020,Wednesday,162,3,June,1876,Summer,Wind,2
6/10/2020,Wednesday,162,0,June,662,Summer,Wind,23
6/10/2020,Wednesday,162,7,June,1217,Summer,Wind,6
6/10/2020,Wednesday,162,17,June,3105,Summer,Solar,16
6/10/2020,Wednesday,162,21,June,1354,Summer,Wind,20
6/10/2020,Wednesday,162,8,June,1447,Summer,Wind,7
6/10/2020,Wednesday,162,23,June,731,Summer,Wind,22
6/10/2020,Wednesday,162,13,June,3778,Summer,Solar,12
6/10/2020,Wednesday,162,22,June,1000,Summer,Wind,21
6/10/2020,Wednesday,162,19,June,2213,Summer,Wind,18
6/10/2020,Wednesday,162,16,June,3208,Summer,Solar,15
6/10/2020,Wednesday,162,11,June,3435,Summer,Solar,10
6/10/2020,Wednesday,162,6,June,1281,Summer,Wind,5
6/10/2020,Wednesday,162,1,June,2347,Summer,Wind,0
6/10/2020,Wednesday,162,15,June,3223,Summer,Solar,14
6/10/2020,Wednesday,162,18,June,2776,Summer,Solar,17
6/10/2020,Wednesday,162,9,June,1917,Summer,Solar,8
6/10/2020,Wednesday,162,10,June,2753,Summer,Solar,9
6/10/2020,Wednesday,162,4,June,1641,Summer,Wind,3
6/10/2020,Wednesday,162,20,June,1897,Summer,Wind,19
6/10/2020,Wednesday,162,12,June,3775,Summer,Solar,11
6/10/2020,Wednesday,162,14,June,3476,Summer,Solar,13
6/11/2020,Thursday,163,2,June,698,Summer,Wind,1
6/11/2020,Thursday,163,7,June,1481,Summer,Wind,6
6/11/2020,Thursday,163,11,June,4059,Summer,Wind,10
6/11/2020,Thursday,163,14,June,4922,Summer,Wind,13
6/11/2020,Thursday,163,3,June,808,Summer,Wind,2
6/11/2020,Thursday,163,17,June,5128,Summer,Wind,16
6/11/2020,Thursday,163,18,June,5028,Summer,Wind,17
6/11/2020,Thursday,163,0,June,4033,Summer,Wind,23
6/11/2020,Thursday,163,6,June,1125,Summer,Wind,5
6/11/2020,Thursday,163,13,June,4847,Summer,Wind,12
6/11/2020,Thursday,163,1,June,649,Summer,Wind,0
6/11/2020,Thursday,163,10,June,3394,Summer,Wind,9
6/11/2020,Thursday,163,4,June,848,Summer,Wind,3
6/11/2020,Thursday,163,5,June,897,Summer,Wind,4
6/11/2020,Thursday,163,9,June,2692,Summer,Wind,8
6/11/2020,Thursday,163,19,June,4445,Summer,Wind,18
6/11/2020,Thursday,163,20,June,3890,Summer,Wind,19
6/11/2020,Thursday,163,21,June,3414,Summer,Wind,20
6/11/2020,Thursday,163,8,June,2072,Summer,Wind,7
6/11/2020,Thursday,163,22,June,3661,Summer,Wind,21
6/11/2020,Thursday,163,16,June,5051,Summer,Wind,15
6/11/2020,Thursday,163,15,June,5054,Summer,Wind,14
6/11/2020,Thursday,163,12,June,4613,Summer,Wind,11
6/11/2020,Thursday,163,23,June,3909,Summer,Wind,22
6/12/2020,Friday,164,23,June,3999,Summer,Wind,22
6/12/2020,Friday,164,19,June,4969,Summer,Wind,18
6/12/2020,Friday,164,17,June,6362,Summer,Wind,16
6/12/2020,Friday,164,9,June,4845,Summer,Wind,8
6/12/2020,Friday,164,6,June,4176,Summer,Wind,5
6/12/2020,Friday,164,10,June,5164,Summer,Wind,9
6/12/2020,Friday,164,15,June,6967,Summer,Wind,14
6/12/2020,Friday,164,18,June,5679,Summer,Wind,17
6/12/2020,Friday,164,22,June,3713,Summer,Wind,21
6/12/2020,Friday,164,21,June,3736,Summer,Wind,20
6/12/2020,Friday,164,16,June,7026,Summer,Wind,15
6/12/2020,Friday,164,8,June,4529,Summer,Wind,7
6/12/2020,Friday,164,13,June,6519,Summer,Wind,12
6/12/2020,Friday,164,0,June,3843,Summer,Wind,23
6/12/2020,Friday,164,4,June,4111,Summer,Wind,3
6/12/2020,Friday,164,7,June,4273,Summer,Wind,6
6/12/2020,Friday,164,1,June,3917,Summer,Wind,0
6/12/2020,Friday,164,2,June,3732,Summer,Wind,1
6/12/2020,Friday,164,20,June,4192,Summer,Wind,19
6/12/2020,Friday,164,14,June,6520,Summer,Wind,13
6/12/2020,Friday,164,11,June,5940,Summer,Wind,10
6/12/2020,Friday,164,3,June,3680,Summer,Wind,2
6/12/2020,Friday,164,5,June,4286,Summer,Wind,4
6/12/2020,Friday,164,12,June,6249,Summer,Wind,11
6/13/2020,Saturday,165,12,June,4955,Summer,Wind,11
6/13/2020,Saturday,165,8,June,2983,Summer,Wind,7
6/13/2020,Saturday,165,20,June,3974,Summer,Wind,19
6/13/2020,Saturday,165,22,June,2890,Summer,Wind,21
6/13/2020,Saturday,165,17,June,5839,Summer,Wind,16
6/13/2020,Saturday,165,23,June,3047,Summer,Wind,22
6/13/2020,Saturday,165,15,June,5712,Summer,Wind,14
6/13/2020,Saturday,165,16,June,5950,Summer,Wind,15
6/13/2020,Saturday,165,9,June,2926,Summer,Wind,8
6/13/2020,Saturday,165,2,June,3366,Summer,Wind,1
6/13/2020,Saturday,165,18,June,5650,Summer,Wind,17
6/13/2020,Saturday,165,19,June,5107,Summer,Wind,18
6/13/2020,Saturday,165,3,June,3116,Summer,Wind,2
6/13/2020,Saturday,165,1,June,3420,Summer,Wind,0
6/13/2020,Saturday,165,0,June,3396,Summer,Wind,23
6/13/2020,Saturday,165,5,June,2913,Summer,Wind,4
6/13/2020,Saturday,165,6,June,2957,Summer,Wind,5
6/13/2020,Saturday,165,7,June,3000,Summer,Wind,6
6/13/2020,Saturday,165,10,June,3447,Summer,Wind,9
6/13/2020,Saturday,165,14,June,5636,Summer,Wind,13
6/13/2020,Saturday,165,4,June,2897,Summer,Wind,3
6/13/2020,Saturday,165,11,June,4091,Summer,Wind,10
6/13/2020,Saturday,165,13,June,5469,Summer,Wind,12
6/13/2020,Saturday,165,21,June,3016,Summer,Wind,20
6/14/2020,Sunday,166,17,June,5312,Summer,Solar,16
6/14/2020,Sunday,166,8,June,3044,Summer,Wind,7
6/14/2020,Sunday,166,10,June,3957,Summer,Wind,9
6/14/2020,Sunday,166,16,June,5490,Summer,Solar,15
6/14/2020,Sunday,166,18,June,4780,Summer,Wind,17
6/14/2020,Sunday,166,19,June,3920,Summer,Wind,18
6/14/2020,Sunday,166,22,June,1476,Summer,Wind,21
6/14/2020,Sunday,166,9,June,3271,Summer,Wind,8
6/14/2020,Sunday,166,21,June,1888,Summer,Wind,20
6/14/2020,Sunday,166,2,June,4021,Summer,Wind,1
6/14/2020,Sunday,166,6,June,3033,Summer,Wind,5
6/14/2020,Sunday,166,20,June,2767,Summer,Wind,19
6/14/2020,Sunday,166,4,June,3720,Summer,Wind,3
6/14/2020,Sunday,166,7,June,2981,Summer,Wind,6
6/14/2020,Sunday,166,13,June,5547,Summer,Solar,12
6/14/2020,Sunday,166,11,June,4598,Summer,Solar,10
6/14/2020,Sunday,166,0,June,1650,Summer,Wind,23
6/14/2020,Sunday,166,14,June,5704,Summer,Solar,13
6/14/2020,Sunday,166,1,June,3691,Summer,Wind,0
6/14/2020,Sunday,166,5,June,3347,Summer,Wind,4
6/14/2020,Sunday,166,12,June,5131,Summer,Solar,11
